Wall time,Step,Value
1745682030.5540204,318,1.0564241409301758
1745682033.4976022,319,1.0784729719161987
1745682046.5127413,325,1.1276146173477173
1745682048.5982168,326,1.1369259357452393
1745682051.5802734,327,1.0992157459259033
1745682059.1193297,330,1.1229486465454102
1745682078.7506907,339,1.082140326499939
1745682095.9320207,347,1.135393500328064
1745682130.0464218,363,1.09452223777771
1745682138.571614,367,1.1109366416931152
1745682151.2480745,373,1.1454380750656128
1745682159.4708452,377,1.0359773635864258
1745682163.6751587,379,1.0658516883850098
1745682178.9713414,386,1.1433817148208618
1745682189.4003797,391,1.0558384656906128
1745682191.4496758,392,1.118424654006958
1745682227.9939914,408,1.061240315437317
1745682243.0750172,415,1.0981045961380005
1745682256.5698745,421,1.1147651672363281
1745682258.5848753,422,1.024762749671936
1745682262.8546803,424,0.9743566513061523
1745682275.5807097,430,0.9313914775848389
1745682295.0669982,439,1.0266740322113037
1745682299.3408608,441,1.0507287979125977
1745682301.510836,442,1.1431819200515747
1745682308.091621,445,1.006938099861145
1745682320.9689305,451,1.112054705619812
1745682340.2079575,460,0.988567054271698
1745682346.567181,463,1.0860649347305298
1745682348.6131904,464,1.0854778289794922
1745682368.031175,473,0.9888509511947632
1745682370.1465359,474,1.0117264986038208
1745682399.4073932,488,1.0072507858276367
1745682401.4495401,489,1.0773435831069946
1745682405.5601647,491,1.0603697299957275
1745682409.6874013,493,1.0874522924423218
1745682439.6832213,507,1.0641475915908813
1745682449.9918354,512,0.9373937249183655
1745682454.4859304,514,0.9799674153327942
1745682460.6312187,517,1.0990593433380127
1745682477.3803308,525,1.0223060846328735
1745682491.1084132,531,0.9663976430892944
1745682495.224546,533,1.0243421792984009
1745682501.4409273,536,0.9821093082427979
1745682513.9677374,542,1.036576509475708
1745682525.5017347,547,0.9995079636573792
1745682528.4491858,548,0.9632773995399475
