Wall time,Step,Value
1745695370.6769469,647,1.0496996641159058
1745695374.4748936,649,1.1553435325622559
1745695397.1954348,661,0.9527776837348938
1745695410.4642038,668,0.985230565071106
1745695416.1511164,671,1.0530506372451782
1745695421.8317652,674,1.0120073556900024
1745695438.869531,683,0.9648430347442627
1745695448.3783715,688,1.047814965248108
1745695497.6552222,714,1.0172412395477295
1745695505.228665,718,1.003543734550476
1745695512.821092,722,1.0391899347305298
1745695514.7149632,723,0.9587143659591675
1745695527.9758275,730,0.9769436120986938
1745695545.0440276,739,0.9938884377479553
1745695552.6381516,743,0.9173845648765564
1745695561.1836214,747,0.9646167755126953
1745695570.6535742,752,0.9513718485832214
1745695578.2246516,756,0.9659249186515808
1745695595.2914598,765,0.9268490076065063
1745695602.8709579,769,0.9040557742118835
1745695604.7674172,770,1.001189112663269
1745695606.6634493,771,0.9555569887161255
1745695610.4548712,773,1.0669406652450562
1745695623.7324607,780,0.9749727845191956
1745695633.2090082,785,0.9562000036239624
1745695636.9958317,787,0.9496970176696777
1745695646.471735,792,0.9871282577514648
1745695650.2570505,794,0.943486750125885
1745695657.829564,798,1.0218536853790283
1745695665.4034278,802,0.9610024690628052
1745695676.7655585,808,1.0933412313461304
1745695678.6642954,809,0.8987054228782654
1745695722.4303262,832,0.9585405588150024
1745695730.1932285,836,0.9738768935203552
1745695792.6615925,869,0.9597243666648865
1745695802.2091155,874,0.9489181637763977
1745695805.9972243,876,0.9487160444259644
1745695817.3600388,882,1.0230876207351685
1745695832.5141337,890,0.9048609137535095
1745695843.8846064,896,0.9782321453094482
1745695851.469693,900,0.9337161183357239
1745695864.7345042,907,0.8947327136993408
1745695868.531076,909,0.9355345368385315
1745695879.8965685,915,0.9644385576248169
1745695883.683514,917,0.9151962399482727
1745695910.2340488,931,0.895198404788971
1745695912.1319304,932,0.9905424118041992
1745695932.2585847,942,0.9611738920211792
1745695937.9523969,945,0.8657629489898682
1745695954.9980013,954,0.9032768607139587
1745695962.5810785,958,0.9880160093307495
1745695970.1640222,962,0.9418699741363525
1745695987.2440627,971,1.076358437538147
1745695989.1444523,972,0.9718713164329529
1745696000.533274,978,0.8809403777122498
1745696002.429411,979,0.9173588156700134
1745696011.9289296,984,0.9861417412757874
1745696034.6959,996,0.9119341373443604
1745696046.123515,1002,0.897151529788971
1745696052.4743927,1005,0.936102032661438
1745696069.6765804,1014,0.9321550726890564
1745696075.3635387,1017,0.8770178556442261
1745696090.5173643,1025,0.8793599009513855
1745696113.2477376,1037,0.9373000860214233
1745696126.5018609,1044,0.883429765701294
1745696151.1264975,1057,0.990108847618103
1745696162.5010252,1063,0.9150975942611694
1745696168.1752255,1066,0.9459463953971863
1745696171.955449,1068,0.8679866790771484
1745696179.5348608,1072,0.9430220127105713
1745696187.1111116,1076,1.0893558263778687
1745696190.8990273,1078,0.9724034070968628
1745696200.3752897,1083,0.8919545412063599
1745696202.2706087,1084,0.9361564517021179
1745696219.3310213,1093,0.9097378849983215
1745696230.7014627,1099,0.999372124671936
1745696238.2799678,1103,0.8297562003135681
1745696240.1776469,1104,0.989616870880127
1745696259.1287634,1114,0.94459068775177
1745696268.6032815,1119,0.9422308802604675
1745696295.1445577,1133,0.8448567390441895
1745696338.9411936,1156,0.9149088859558105
1745696346.5328028,1160,0.9178864359855652
1745696348.4299207,1161,0.8630278706550598
1745696350.3269184,1162,0.9390951991081238
1745696384.4241273,1180,0.9572420716285706
1745696407.1431355,1192,0.8828008770942688
1745696409.037772,1193,0.9661930203437805
1745696420.6335733,1199,0.8755262494087219
1745696433.880135,1206,0.9331150054931641
1745696483.0899026,1232,0.9197983145713806
1745696486.876987,1234,0.8862960934638977
1745696505.847609,1244,0.9690530896186829
1745696526.7080197,1255,0.8432547450065613
1745696532.393889,1258,0.8711488246917725
1745696538.0755098,1261,0.8320235013961792
1745696576.044591,1281,0.9379063844680786
1745696587.4222202,1287,0.9406478404998779
1745696600.693309,1294,0.835283100605011
1745696612.0734506,1300,0.8671208620071411
1745696631.0305052,1310,0.9102396368980408
1745696642.3964713,1316,0.8695616126060486
1745696648.089529,1319,0.8286938071250916
1745696668.94311,1330,0.8896012306213379
1745696674.6253822,1333,0.8765531182289124
1745696680.3093467,1336,0.8825501799583435
1745696682.200259,1337,0.8020503520965576
1745696716.2861028,1355,0.8088064789772034
1745696773.1072795,1385,0.9057797193527222
1745696778.7891436,1388,1.021817684173584
1745696784.4636712,1391,0.863892138004303
1745696786.357898,1392,0.9910019040107727
1745696828.0214674,1414,0.8053465485572815
1745696850.7271771,1426,0.8628014922142029
1745696854.5111086,1428,0.9599529504776001
1745696862.0817895,1432,0.898156464099884
1745696869.840655,1436,0.8656389117240906
1745696877.4179506,1440,0.8380870819091797
1745696924.771271,1465,0.8236410617828369
1745696926.6649976,1466,0.870657742023468
1745696947.5015304,1477,0.9163331985473633
1745696962.6568537,1485,0.9973412752151489
1745696970.2394502,1489,0.9120675325393677
1745696974.0339806,1491,0.8754803538322449
1745696992.9769776,1501,0.8543914556503296
1745697006.239881,1508,0.9281988143920898
1745697034.7028654,1523,0.9751266241073608
1745697042.3173654,1527,0.8708123564720154
1745697087.795434,1551,0.8392679691314697
1745697089.6940033,1552,1.0027951002120972
1745697119.9763095,1568,0.835462212562561
1745697121.866751,1569,0.8307645320892334
1745697138.896104,1578,0.8003920912742615
1745697150.2586622,1584,0.9667471051216125
1745697157.8314345,1588,0.9177537560462952
1745697174.8696086,1597,0.8488220572471619
1745697188.1069832,1604,0.9007148146629333
1745697189.9989488,1605,0.8935523629188538
1745697214.8015966,1618,0.8978934288024902
1745697231.8359222,1627,0.9107685685157776
1745697241.2892244,1632,0.8429869413375854
1745697250.7695475,1637,0.8670941591262817
1745697256.444749,1640,0.8630799651145935
1745697265.9164083,1645,0.8774976134300232
1745697271.5967715,1648,0.8803319931030273
1745697294.454559,1660,0.8880037069320679
1745697309.6211386,1668,0.9137142896652222
1745697322.9022112,1675,0.8730323314666748
1745697336.1849873,1682,0.8023276329040527
1745697353.2398288,1691,0.8990978598594666
1745697360.829216,1695,0.8246134519577026
1745697362.7291164,1696,0.9621383547782898
1745697364.6268442,1697,0.8655189275741577
1745697368.4229472,1699,0.8881485462188721
1745697374.1155224,1702,0.808961808681488
1745697387.3809662,1709,0.8915145397186279
1745697404.6502018,1718,0.9126408696174622
1745697423.6636403,1728,0.9376755356788635
1745697431.261598,1732,0.8821783065795898
1745697435.049714,1734,0.7907688617706299
1745697440.9312983,1737,0.8930330872535706
1745697450.4275794,1742,0.8519234657287598
1745697456.125011,1745,0.7499913573265076
1745697458.0305328,1746,0.8715987801551819
1745697459.9278634,1747,0.8518555760383606
1745697495.9632556,1766,0.8235360980033875
1745697512.9814143,1775,0.8442835211753845
1745697524.3292632,1781,0.8755744695663452
1745697537.5522225,1788,0.8480502963066101
1745697539.4446802,1789,0.882247269153595
1745697556.4354537,1798,0.7943267226219177
1745697569.7336097,1805,0.8831048607826233
1745697592.3809726,1817,0.85676509141922
1745697609.3744364,1826,0.8531899452209473
1745697616.9259593,1830,0.7947096228599548
1745697635.8218782,1840,0.8806927800178528
1745697643.3894386,1844,0.8686313033103943
1745697652.8625486,1849,0.8641401529312134
1745697660.4212403,1853,0.8297685384750366
1745697684.996849,1866,0.8491430282592773
1745697690.6585522,1869,0.8142091631889343
1745697702.0035243,1875,0.8888923525810242
1745697703.8961315,1876,0.86954265832901
1745697705.7883666,1877,0.8395169973373413
1745697770.1830804,1911,0.9220017194747925
1745697782.0700843,1917,0.7954912781715393
1745697814.2671745,1934,0.8808698058128357
1745697818.0623004,1936,0.808371901512146
1745697821.8580806,1938,0.8117552995681763
1745697833.240008,1944,0.8411601185798645
1745697838.9348347,1947,0.8882318139076233
1745697842.7249246,1949,0.9104354977607727
1745697848.4099436,1952,0.8227051496505737
1745697876.8570051,1967,0.7369206547737122
1745697903.8860037,1981,0.826274037361145
1745697907.675453,1983,0.8030811548233032
1745697941.8062108,2001,0.8532425165176392
1745697949.3984747,2005,0.8239789009094238
1745697964.5648067,2013,0.9420892596244812
1745697972.1370716,2017,0.7539578676223755
1745697991.0760593,2027,0.8194125890731812
1745697996.7497063,2030,0.8302361965179443
1745698002.4225748,2033,0.813575029373169
1745698008.1078632,2036,0.8427169322967529
1745698053.6600313,2060,0.9052186012268066
1745698076.3906236,2072,0.9259346723556519
1745698078.284414,2073,0.8727679252624512
1745698083.9840772,2076,0.8578459024429321
1745698085.8777297,2077,0.8122477531433105
1745698089.6586723,2079,0.8419630527496338
1745698093.4474204,2081,0.9396622776985168
1745698101.0332603,2085,0.8000829219818115
1745698108.6251905,2089,0.8277269601821899
1745698118.105603,2094,0.8601455688476562
1745698121.8981857,2096,0.7988784313201904
1745698150.3255367,2111,0.8327010273933411
1745698214.7487807,2145,0.8503068089485168
1745698222.3278975,2149,0.7848566770553589
1745698226.1158495,2151,0.782041609287262
1745698235.5934677,2156,0.846772313117981
1745698252.6738539,2165,0.8394779562950134
1745698267.8526924,2173,0.8059009909629822
1745698275.4314141,2177,0.7770127654075623
1745698294.4042091,2187,0.789376974105835
1745698298.191791,2189,0.7745967507362366
1745698301.9833262,2191,0.8061598539352417
1745698303.8795724,2192,0.7564979791641235
1745698311.6216023,2196,0.7627416253089905
1745698317.3056488,2199,0.8003867268562317
1745698332.485416,2207,0.8980249762535095
1745698340.0780468,2211,0.8457487225532532
1745698366.6729028,2225,0.8778948187828064
1745698378.0486708,2231,0.8777051568031311
1745698387.5199888,2236,0.7733468413352966
1745698389.4155655,2237,0.7885223031044006
1745698393.211259,2239,0.8832879662513733
1745698398.885908,2242,0.7987925410270691
1745698402.6771688,2244,0.8614499568939209
1745698406.4639938,2246,0.8231003880500793
1745698408.3573055,2247,0.7774442434310913
1745698421.5927765,2254,0.8567858934402466
1745698427.26944,2257,0.8159381151199341
1745698436.7284434,2262,0.8313062191009521
1745698472.90027,2281,0.8681645393371582
1745698491.8329031,2291,0.7716366052627563
1745698503.1996508,2297,0.7972657680511475
1745698514.5555198,2303,0.7839750647544861
1745698522.145815,2307,0.8390632271766663
1745698524.0388536,2308,0.8691570162773132
1745698544.8712015,2319,0.8396965265274048
1745698546.7635586,2320,0.8029163479804993
1745698575.4076693,2335,0.9137641787528992
1745698594.3719535,2345,0.9638350009918213
1745698611.4071288,2354,0.8355956673622131
1745698644.325635,2371,0.7373340129852295
1745698678.443288,2389,0.7688099145889282
1745698680.3381152,2390,0.7615849375724792
1745698684.1273136,2392,0.767589271068573
1745698703.3555133,2402,0.8390218019485474
1745698710.9427488,2406,0.7441545128822327
1745698747.0022926,2425,0.8729850649833679
1745698767.861134,2436,0.8614262342453003
1745698783.024928,2444,0.7312734127044678
1745698794.3975708,2450,0.7417530417442322
1745698796.2918167,2451,0.7834850549697876
1745698800.0813596,2453,0.8011484742164612
1745698803.8663597,2455,0.7948411107063293
1745698813.3415062,2460,0.7712133526802063
1745698860.6912453,2485,0.7613462805747986
1745698862.5806558,2486,0.7812367081642151
1745698881.4964035,2496,0.7952595353126526
1745698885.5424511,2498,0.7793269157409668
1745698895.0076537,2503,0.8934008479118347
1745698921.5270956,2517,0.7483154535293579
1745698932.8884387,2523,0.7835168838500977
1745698946.164,2530,0.8648974895477295
1745698949.9484713,2532,0.7466521859169006
1745698953.7466931,2534,0.8774620890617371
1745698978.377413,2547,0.8552765846252441
1745698985.9610035,2551,0.8066721558570862
1745698989.750185,2553,0.78216952085495
1745699014.9229252,2566,0.757615864276886
1745699037.694984,2578,0.750254213809967
1745699060.4512715,2590,0.8353307247161865
1745699062.3506742,2591,0.8197546601295471
1745699064.2469015,2592,0.7966458797454834
1745699079.4133973,2600,0.7983192205429077
1745699090.792467,2606,0.8783000707626343
1745699123.045059,2623,0.6948074102401733
1745699134.4292638,2629,0.8889525532722473
1745699136.321579,2630,0.7745773196220398
1745699151.4614668,2638,0.7323651313781738
1745699162.824925,2644,0.854666531085968
1745699174.1666954,2650,0.7323704361915588
1745699183.6291926,2655,0.7891482710838318
1745699227.1609852,2678,0.7189382314682007
1745699230.945836,2680,0.7966809272766113
1745699240.4081726,2685,0.7712849974632263
1745699249.8774269,2690,0.7985077500343323
1745699274.5060606,2703,0.8873480558395386
1745699287.7593687,2710,0.7975897789001465
1745699316.1796052,2725,0.8025823831558228
1745699338.9145448,2737,0.7951595783233643
1745699344.6121414,2740,0.8156501054763794
1745699355.9877598,2746,0.8271215558052063
1745699371.148807,2754,0.7662796974182129
1745699373.0423474,2755,0.8297715187072754
1745699376.8320189,2757,0.7663083076477051
1745699393.9006088,2766,0.7690163850784302
1745699437.5516152,2789,0.8832154870033264
1745699439.4429493,2790,0.7140083909034729
1745699441.3421283,2791,0.8365263938903809
1745699454.6087623,2798,0.7822842001914978
1745699475.50562,2809,0.7749819755554199
1745699479.297559,2811,0.7571879029273987
1745699502.119045,2823,0.8896395564079285
1745699504.017039,2824,0.7520091533660889
1745699509.712957,2827,0.8196772336959839
1745699513.51317,2829,0.8793490529060364
1745699515.4031978,2830,0.682085394859314
1745699570.2984796,2859,0.8240998983383179
1745699593.1844635,2871,0.8199425935745239
1745699595.0778923,2872,0.799094021320343
1745699612.0951703,2881,0.7223957180976868
1745699623.5098393,2887,0.7939304113388062
1745699629.1758559,2890,0.795802891254425
1745699640.5060613,2896,0.7359879612922668
1745699648.066173,2900,0.851431667804718
1745699680.2015638,2917,0.7839125394821167
1745699683.983419,2919,0.7944060564041138
1745699685.873332,2920,0.8242447376251221
1745699687.7646868,2921,0.8139026761054993
1745699708.5577824,2932,0.8603201508522034
1745699742.6186476,2950,0.8361499309539795
1745699774.834275,2967,0.8200644254684448
1745699788.1028666,2974,0.8998963832855225
1745699789.99463,2975,0.7519280314445496
1745699795.68467,2978,0.8321031928062439
1745699825.9985077,2994,0.7939314842224121
1745699833.59232,2998,0.75168377161026
1745699843.0863678,3003,0.745110809803009
1745699846.8872318,3005,0.9180164933204651
1745699850.6792412,3007,0.7495845556259155
1745699854.4672418,3009,0.7552416920661926
1745699858.2667487,3011,0.8240633010864258
1745699865.849607,3015,0.7990536689758301
1745699867.748554,3016,0.8864949345588684
1745699888.6015015,3027,0.7418361902236938
1745699894.2812624,3030,0.8168522715568542
1745699909.429742,3038,0.8151315450668335
1745699915.1067703,3041,0.7872849106788635
1745699932.1274388,3050,0.7648723125457764
1745699960.555528,3065,0.8292403221130371
1745699968.1161551,3069,0.8084151148796082
1745699971.8967848,3071,0.7218621373176575
1745700000.3039749,3086,0.9142354130744934
1745700024.8903437,3099,0.8571199178695679
1745700068.4434273,3122,0.7892830967903137
1745700096.8372452,3137,0.7124162316322327
1745700098.7310262,3138,0.733110785484314
1745700112.0104053,3145,0.7673669457435608
1745700121.490384,3150,0.8098793625831604
1745700130.9578228,3155,0.7137379050254822
1745700138.5293808,3159,0.7425410747528076
1745700142.3190987,3161,0.7691978216171265
1745700172.8292034,3177,0.7877022624015808
1745700193.6995835,3188,0.7386693954467773
1745700207.2635448,3195,0.7883051037788391
1745700209.1617563,3196,0.8588763475418091
1745700222.4351525,3203,0.8369878530502319
1745700228.1215312,3206,0.8029837012290955
1745700273.6213243,3230,0.703534722328186
1745700279.3146582,3233,0.7319716215133667
1745700292.5966806,3240,0.807232141494751
1745700298.28076,3243,0.7855396866798401
1745700300.1798365,3244,0.8146588802337646
1745700303.9679613,3246,0.7977744340896606
1745700305.8579588,3247,0.7355664372444153
1745700343.7290752,3267,0.750934362411499
1745700353.1921773,3272,0.7151163220405579
1745700370.242836,3281,0.7785066962242126
1745700374.0296896,3283,0.8296887874603271
1745700377.8115911,3285,0.7865592837333679
1745700415.6560636,3305,0.7957135438919067
1745700430.7962997,3313,0.7717164158821106
1745700457.3150394,3327,0.8744691014289856
1745700459.2175846,3328,0.7492607235908508
1745700468.6708086,3333,0.7201650738716125
1745700478.1449142,3338,0.78901606798172
1745700491.407948,3345,0.8069154024124146
1745700514.1356087,3357,0.7977859973907471
1745700546.3258016,3374,0.7462670803070068
1745700550.1145587,3376,0.7670229077339172
1745700553.9059665,3378,0.7835476398468018
1745700559.5905392,3381,0.8227716088294983
1745700569.0516214,3386,0.7440082430839539
1745700601.2263775,3403,0.7102900743484497
1745700610.7058702,3408,0.7638583779335022
1745700652.4010117,3430,0.6912708282470703
1745700658.0873287,3433,0.7679769396781921
1745700667.5619097,3438,0.7982454895973206
1745700680.7976415,3445,0.8082402348518372
1745700688.3597088,3449,0.8140367269515991
1745700692.1391451,3451,0.8332623243331909
1745700703.4771404,3457,0.7785511016845703
1745700705.3645635,3458,0.7024217247962952
1745700716.7079043,3464,0.8193165063858032
1745700730.1528683,3471,0.7671534419059753
1745700741.4863229,3477,0.7734325528144836
1745700747.1546965,3480,0.7968152165412903
1745700779.2854464,3497,0.7080960273742676
1745700783.069102,3499,0.7840125560760498
1745700801.987704,3509,0.7171881198883057
1745700807.666562,3512,0.7136048078536987
1745700811.4474947,3514,0.7151911854743958
1745700820.9047406,3519,0.7769009470939636
1745700851.1833606,3535,0.8395081162452698
1745700854.9725637,3537,0.7317184209823608
1745700866.3352258,3543,0.7766346335411072
1745700873.91268,3547,0.7814491391181946
1745700877.7003212,3549,0.8143420219421387
1745700904.2173462,3563,0.7807459831237793
1745700936.467391,3580,0.7758980393409729
1745700959.226296,3592,0.7734823226928711
1745700972.5249321,3599,0.6877401471138
1745700974.419677,3600,0.7358373999595642
1745705931.668587,3618,0.8473044037818909
1745705935.4066796,3620,0.8513880968093872
1745705939.1447737,3622,0.7844927906990051
1745705944.7628608,3625,0.6722047328948975
1745705950.3904896,3628,0.7726210951805115
1745705982.3186774,3645,0.7535442113876343
1745706003.0374825,3656,0.7356777787208557
1745706004.9180822,3657,0.7135087251663208
1745706016.2327342,3663,0.6934879422187805
1745706029.4503608,3670,0.7577261328697205
1745706075.381686,3694,0.785351574420929
1745706086.7567656,3700,0.8128728866577148
1745706090.5412889,3702,0.7430188655853271
1745706130.3876848,3723,0.7146338224411011
1745706136.0721822,3726,0.7805742025375366
1745706143.6545966,3730,0.7506208419799805
1745706145.548057,3731,0.6986553072929382
1745706147.44342,3732,0.755258321762085
1745706158.8112977,3738,0.7376922369003296
1745706164.5029292,3741,0.7270448207855225
1745706168.3119218,3743,0.7814415097236633
1745706185.3945355,3752,0.6775801777839661
1745706198.6390686,3759,0.7801163792610168
1745706223.2044961,3772,0.7428305745124817
1745706230.7650185,3776,0.6891603469848633
1745706238.3267817,3780,0.8038987517356873
1745706262.881464,3793,0.7549184560775757
1745706266.6636004,3795,0.8068358898162842
1745706272.3266094,3798,0.7949099540710449
1745706295.0091724,3810,0.7313410043716431
1745706302.5741348,3814,0.7418311834335327
1745706312.0090163,3819,0.6852777600288391
1745706315.7835531,3821,0.7332764863967896
1745706334.6802766,3831,0.7086836695671082
1745706338.4611068,3833,0.7325794100761414
1745706342.2423165,3835,0.7856587171554565
1745706366.807643,3848,0.7251806855201721
1745706397.0791266,3864,0.7585280537605286
1745706406.5435104,3869,0.7309180498123169
1745706419.9120717,3876,0.7550928592681885
1745706467.5661924,3901,0.7561455368995667
1745706469.4601233,3902,0.7172896862030029
1745706471.357256,3903,0.7202690839767456
1745706484.6164303,3910,0.7075298428535461
1745706503.5642,3920,0.7546860575675964
1745706518.7468016,3928,0.8042238354682922
1745706532.0193856,3935,0.7333407998085022
1745706539.595541,3939,0.7291661500930786
1745706560.4771307,3950,0.8768867254257202
1745706571.8125417,3956,0.6861394643783569
1745706583.1328526,3962,0.662991464138031
1745706624.6313353,3984,0.6590222716331482
1745706645.383638,3995,0.6895126700401306
1745706654.8483644,4000,0.7879704833030701
1745706664.3027024,4005,0.6841108202934265
1745706671.9890683,4009,0.7307774424552917
1745706673.8715117,4010,0.6455997228622437
1745706694.6523812,4021,0.744515061378479
1745706696.5468035,4022,0.7168416976928711
1745706717.334015,4033,0.7533012628555298
1745706721.114237,4035,0.7833725214004517
1745706723.000641,4036,0.6681261658668518
1745706736.2398813,4043,0.762332022190094
1745706741.9031377,4046,0.6866208910942078
1745706743.7897563,4047,0.7261592745780945
1745706745.675356,4048,0.6558308005332947
1745706798.6884637,4076,0.7269741892814636
1745706831.0988944,4093,0.7118404507637024
1745706840.5635085,4098,0.7147126197814941
1745706842.4573936,4099,0.7360951900482178
1745706846.2556236,4101,0.8043180704116821
1745706861.423716,4109,0.7409952282905579
1745706971.8516343,4167,0.7451974153518677
1745707000.227659,4182,0.6954470276832581
1745707021.048838,4193,0.7641404867172241
1745707022.9457877,4194,0.7573873400688171
1745707026.7434003,4196,0.8047438859939575
1745707030.527107,4198,0.724555253982544
1745707036.5056539,4201,0.703728199005127
1745707038.3929367,4202,0.650998055934906
1745707042.1874788,4204,0.702569842338562
1745707085.7405834,4227,0.8662595748901367
1745707095.2046924,4232,0.7690445184707642
1745707100.8850381,4235,0.7504896521568298
1745707116.0253918,4243,0.7049295902252197
1745707136.8668787,4254,0.7592372298240662
1745707153.9320998,4263,0.7408338189125061
1745707159.6241882,4266,0.7349498271942139
1745707161.5192218,4267,0.7022364735603333
1745707178.5691996,4276,0.659911036491394
1745707189.9235945,4282,0.7274068593978882
1745707220.1772645,4298,0.7731828689575195
1745707231.5006917,4304,0.651871919631958
1745707239.0546381,4308,0.7218415141105652
1745707256.0107896,4317,0.769773542881012
1745707259.7751937,4319,0.7220093011856079
1745707276.751002,4328,0.6495075225830078
1745707284.2923646,4332,0.7943507432937622
1745707295.6437004,4338,0.7120933532714844
1745707305.083746,4343,0.7684617638587952
1745707316.3993697,4349,0.7146883010864258
1745707333.4139917,4358,0.7303356528282166
1745707346.6415699,4365,0.8260489702224731
1745707354.193422,4369,0.7199743986129761
1745707371.2119045,4378,0.723702609539032
1745707399.5703406,4393,0.7834830284118652
1745707412.794054,4400,0.7438291311264038
1745707424.1521814,4406,0.7652667760848999
1745707431.7144878,4410,0.7164217233657837
1745707433.6023223,4411,0.6764791011810303
1745707469.814361,4430,0.7518784999847412
1745707471.7077062,4431,0.7108736634254456
1745707475.4959068,4433,0.7372460961341858
1745707486.8595,4439,0.7465956211090088
1745707492.536548,4442,0.6709717512130737
1745707543.6915557,4469,0.7368654608726501
1745707555.066945,4475,0.7113159894943237
1745707562.6509986,4479,0.7430853843688965
1745707568.3269553,4482,0.7026576399803162
1745707583.4870417,4490,0.7418387532234192
1745707587.274862,4492,0.6976031064987183
1745707619.4656653,4509,0.6287370920181274
1745707621.3573034,4510,0.764839768409729
1745707657.3275087,4529,0.7110927104949951
1745707659.2248423,4530,0.8324821591377258
1745707664.9250028,4533,0.7354081273078918
1745707678.1750832,4540,0.750236451625824
1745707681.962191,4542,0.7854974269866943
1745707697.100789,4550,0.7165462374687195
1745707700.892351,4552,0.817406415939331
1745707702.7866313,4553,0.7899990081787109
1745707731.1789794,4568,0.7168049216270447
1745707750.120944,4578,0.715591549873352
1745707756.103469,4581,0.6703423261642456
1745707776.9330642,4592,0.6553018093109131
1745707782.6227973,4595,0.7422682046890259
1745707786.4100387,4597,0.6849902272224426
1745707790.8989496,4599,0.676655650138855
1745707813.6239545,4611,0.7777256369590759
1745707845.8476024,4628,0.6423253417015076
1745707874.288893,4643,0.7079448699951172
1745707885.6639702,4649,0.7124130725860596
1745707898.9358475,4656,0.8468050956726074
1745707914.126946,4664,0.7316606044769287
1745707921.706364,4668,0.7223484516143799
1745707934.9839776,4675,0.7814595699310303
1745707936.8843896,4676,0.7469112873077393
1745707939.004586,4677,0.78420490026474
1745707957.9641972,4687,0.7448248863220215
1745707997.80877,4708,0.7694281339645386
1745708007.286563,4713,0.7336466312408447
1745708016.770303,4718,0.6683671474456787
1745708028.1532102,4724,0.7260875105857849
1745708047.1327913,4734,0.7587214112281799
1745708056.5997486,4739,0.709542453289032
1745708067.9570026,4745,0.7014482021331787
1745708075.5317965,4749,0.6674894690513611
1745708077.428367,4750,0.7510882616043091
1745708092.5633607,4758,0.6961770057678223
1745708098.2379618,4761,0.7518835663795471
1745708100.126511,4762,0.6690038442611694
1745708103.9047759,4764,0.7138602137565613
1745708109.5722723,4767,0.659515917301178
1745708126.5762153,4776,0.7075957655906677
1745708132.2442026,4779,0.7398241758346558
1745708134.1332126,4780,0.7422646880149841
1745708137.9211574,4782,0.7001156806945801
1745708141.7051814,4784,0.6911485195159912
1745708147.3810806,4787,0.7229561805725098
1745708149.2717335,4788,0.7686710357666016
1745708160.6085417,4794,0.7433395981788635
1745708171.978509,4800,0.7970179915428162
1745708175.7569737,4802,0.681745707988739
1745708181.431735,4805,0.7379939556121826
1745708219.274553,4825,0.6581989526748657
1745708223.059548,4827,0.7563357353210449
1745708247.65342,4840,0.731685221195221
